"x","y","method","rep"
1116880,10021.6162991145,"dadi","r1"
1115880,10021.6162991145,"dadi","r1"
1114880,10021.6162991145,"dadi","r1"
1113880,10021.6162991145,"dadi","r1"
1112880,10021.6162991145,"dadi","r1"
1111880,10021.6162991145,"dadi","r1"
1110880,10021.6162991145,"dadi","r1"
1109880,10021.6162991145,"dadi","r1"
1108880,10021.6162991145,"dadi","r1"
1107880,10021.6162991145,"dadi","r1"
1106880,10021.6162991145,"dadi","r1"
1105880,10021.6162991145,"dadi","r1"
1104880,10021.6162991145,"dadi","r1"
1103880,10021.6162991145,"dadi","r1"
1102880,10021.6162991145,"dadi","r1"
1101880,10021.6162991145,"dadi","r1"
1100880,10021.6162991145,"dadi","r1"
1099880,10021.6162991145,"dadi","r1"
1098880,10021.6162991145,"dadi","r1"
1097880,10021.6162991145,"dadi","r1"
1096880,10021.6162991145,"dadi","r1"
1095880,10021.6162991145,"dadi","r1"
1094880,10021.6162991145,"dadi","r1"
1093880,10021.6162991145,"dadi","r1"
1092880,10021.6162991145,"dadi","r1"
1091880,10021.6162991145,"dadi","r1"
1090880,10021.6162991145,"dadi","r1"
1089880,10021.6162991145,"dadi","r1"
1088880,10021.6162991145,"dadi","r1"
1087880,10021.6162991145,"dadi","r1"
1086880,10021.6162991145,"dadi","r1"
1085880,10021.6162991145,"dadi","r1"
1084880,10021.6162991145,"dadi","r1"
1083880,10021.6162991145,"dadi","r1"
1082880,10021.6162991145,"dadi","r1"
1081880,10021.6162991145,"dadi","r1"
1080880,10021.6162991145,"dadi","r1"
1079880,10021.6162991145,"dadi","r1"
1078880,10021.6162991145,"dadi","r1"
1077880,10021.6162991145,"dadi","r1"
1076880,10021.6162991145,"dadi","r1"
1075880,10021.6162991145,"dadi","r1"
1074880,10021.6162991145,"dadi","r1"
1073880,10021.6162991145,"dadi","r1"
1072880,10021.6162991145,"dadi","r1"
1071880,10021.6162991145,"dadi","r1"
1070880,10021.6162991145,"dadi","r1"
1069880,10021.6162991145,"dadi","r1"
1068880,10021.6162991145,"dadi","r1"
1067880,10021.6162991145,"dadi","r1"
1066880,10021.6162991145,"dadi","r1"
1065880,10021.6162991145,"dadi","r1"
1064880,10021.6162991145,"dadi","r1"
1063880,10021.6162991145,"dadi","r1"
1062880,10021.6162991145,"dadi","r1"
1061880,10021.6162991145,"dadi","r1"
1060880,10021.6162991145,"dadi","r1"
1059880,10021.6162991145,"dadi","r1"
1058880,10021.6162991145,"dadi","r1"
1057880,10021.6162991145,"dadi","r1"
1056880,10021.6162991145,"dadi","r1"
1055880,10021.6162991145,"dadi","r1"
1054880,10021.6162991145,"dadi","r1"
1053880,10021.6162991145,"dadi","r1"
1052880,10021.6162991145,"dadi","r1"
1051880,10021.6162991145,"dadi","r1"
1050880,10021.6162991145,"dadi","r1"
1049880,10021.6162991145,"dadi","r1"
1048880,10021.6162991145,"dadi","r1"
1047880,10021.6162991145,"dadi","r1"
1046880,10021.6162991145,"dadi","r1"
